ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,gene
32197,ENSG00000134262.12,AP4B1,chr1,-,113901754,113901885,113899941,113900400,113904604,113904793,32197,0,0,,,150,75,,,,,,ENSG00000134262
32198,ENSG00000134262.12,AP4B1,chr1,-,113902637,113902734,113901754,113901885,113904604,113904844,32198,17,0,,,150,75,,,1,,,ENSG00000134262
32199,ENSG00000134262.12,AP4B1,chr1,-,113902637,113902862,113901754,113901885,113904604,113904793,32199,35,0,,,150,75,,,1,,,ENSG00000134262
33142,ENSG00000087903.12,RFX2,chr19,-,6004200,6004298,6002720,6002870,6007011,6007166,33142,1,0,,,150,75,,,1,,,ENSG00000087903
33143,ENSG00000087903.12,RFX2,chr19,-,6012985,6013105,6010135,6010251,6016089,6016271,33143,2,0,,,150,75,,,1,,,ENSG00000087903
33144,ENSG00000087903.12,RFX2,chr19,-,6026162,6026237,6016089,6016271,6039979,6040241,33144,2,0,,,150,75,,,1,,,ENSG00000087903
33145,ENSG00000087903.12,RFX2,chr19,-,6026162,6026237,6016089,6016271,6110392,6110482,33145,2,0,,,150,75,,,1,,,ENSG00000087903
33146,ENSG00000087903.12,RFX2,chr19,-,6042043,6042123,6039979,6040241,6044192,6044282,33146,2,0,,,150,75,,,1,,,ENSG00000087903
33147,ENSG00000087903.12,RFX2,chr19,-,6044192,6044282,6042043,6042123,6047406,6047504,33147,4,0,,,150,75,,,1,,,ENSG00000087903
33148,ENSG00000087903.12,RFX2,chr19,-,6047406,6047504,6044192,6044282,6110392,6110446,33148,3,1,,,150,75,,,0.6,,,ENSG00000087903
33149,ENSG00000087903.12,RFX2,chr19,-,6072004,6072147,6047406,6047504,6110392,6110476,33149,0,1,,,150,75,,,0,,,ENSG00000087903
36877,ENSG00000111801.15,BTN3A3,chr6,+,26443366,26443442,26440471,26440648,26443956,26445985,36877,0,0,,,150,75,,,,,,ENSG00000111801
36878,ENSG00000111801.15,BTN3A3,chr6,+,26443381,26443442,26440471,26440648,26443956,26444298,36878,2,0,,,136,75,,,1,,,ENSG00000111801
36879,ENSG00000111801.15,BTN3A3,chr6,+,26443569,26443659,26443366,26443442,26443956,26444284,36879,2,0,,,150,75,,,1,,,ENSG00000111801
36880,ENSG00000111801.15,BTN3A3,chr6,+,26443640,26443659,26443381,26443442,26443956,26444304,36880,0,0,,,94,75,,,,,,ENSG00000111801
36881,ENSG00000111801.15,BTN3A3,chr6,+,26448616,26448637,26448247,26448448,26448727,26448754,36881,7,0,,,96,75,,,1,,,ENSG00000111801
40224,ENSG00000118900.14,UBN1,chr16,+,4868832,4868903,4860663,4861102,4870211,4870341,40224,73,0,,,146,75,,,1,,,ENSG00000118900
40225,ENSG00000118900.14,UBN1,chr16,+,4871154,4871301,4870843,4870972,4872883,4872934,40225,98,3,,,150,75,,,0.942,,,ENSG00000118900
40226,ENSG00000118900.14,UBN1,chr16,+,4877384,4877474,4876870,4877111,4880082,4880445,40226,113,0,,,150,75,,,1,,,ENSG00000118900
40270,ENSG00000095794.19,CREM,chr10,+,35137781,35137879,35126809,35127193,35148367,35148491,40270,4,20,,,150,75,,,0.091,,,ENSG00000095794
40271,ENSG00000095794.19,CREM,chr10,+,35137781,35137879,35126809,35127193,35178888,35178986,40271,1,11,,,150,75,,,0.043,,,ENSG00000095794
40272,ENSG00000095794.19,CREM,chr10,+,35137781,35137879,35127456,35127567,35148367,35148491,40272,3,1,,,150,75,,,0.6,,,ENSG00000095794
40273,ENSG00000095794.19,CREM,chr10,+,35148367,35148491,35126840,35127193,35178888,35178986,40273,39,11,,,150,75,,,0.639,,,ENSG00000095794
40274,ENSG00000095794.19,CREM,chr10,+,35148367,35148491,35126840,35127193,35206894,35206952,40274,23,9,,,150,75,,,0.561,,,ENSG00000095794
40275,ENSG00000095794.19,CREM,chr10,+,35148367,35148491,35137781,35137879,35178888,35178986,40275,22,0,,,150,75,,,1,,,ENSG00000095794
40276,ENSG00000095794.19,CREM,chr10,+,35175852,35175999,35148367,35148491,35178888,35178986,40276,0,19,,,150,75,,,0,,,ENSG00000095794
40277,ENSG00000095794.19,CREM,chr10,+,35175852,35175999,35175595,35175705,35178888,35178986,40277,0,0,,,150,75,,,,,,ENSG00000095794
40278,ENSG00000095794.19,CREM,chr10,+,35178871,35178986,35148367,35148491,35179133,35179276,40278,34,1,,,150,75,,,0.944,,,ENSG00000095794
40279,ENSG00000095794.19,CREM,chr10,+,35178871,35178986,35175597,35175705,35179133,35179276,40279,34,0,,,150,75,,,1,,,ENSG00000095794
40280,ENSG00000095794.19,CREM,chr10,+,35178888,35178986,35148367,35148491,35179133,35179276,40280,53,1,,,150,75,,,0.964,,,ENSG00000095794
40281,ENSG00000095794.19,CREM,chr10,+,35178888,35178986,35175592,35175705,35179133,35179276,40281,34,0,,,150,75,,,1,,,ENSG00000095794
40282,ENSG00000095794.19,CREM,chr10,+,35179133,35179276,35148367,35148491,35206894,35207051,40282,16,3,,,150,75,,,0.727,,,ENSG00000095794
40283,ENSG00000095794.19,CREM,chr10,+,35179133,35179276,35175586,35175705,35188199,35188260,40283,2,0,,,150,75,,,1,,,ENSG00000095794
40284,ENSG00000095794.19,CREM,chr10,+,35188199,35188388,35179133,35179276,35201450,35201486,40284,4,7,,,150,75,,,0.222,,,ENSG00000095794
40285,ENSG00000095794.19,CREM,chr10,+,35188199,35188388,35179133,35179276,35206894,35207006,40285,5,15,,,150,75,,,0.143,,,ENSG00000095794
40286,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35179133,35179276,35206894,35207051,40286,11,15,,,111,75,,,0.331,,,ENSG00000095794
40287,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35188199,35188388,35206894,35207051,40287,6,3,,,111,75,,,0.575,,,ENSG00000095794
40288,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35195126,35195214,35206894,35207051,40288,4,0,,,111,75,,,1,,,ENSG00000095794
40289,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35195864,35196142,35206894,35207051,40289,4,0,,,111,75,,,1,,,ENSG00000095794
40290,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35195908,35196099,35206894,35207051,40290,5,0,,,111,75,,,1,,,ENSG00000095794
40291,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35196398,35196539,35206894,35207051,40291,5,0,,,111,75,,,1,,,ENSG00000095794
40750,ENSG00000140553.17,UNC45A,chr15,+,90930952,90931052,90930179,90930255,90933976,90934143,40750,0,0,,,150,75,,,,,,ENSG00000140553
40751,ENSG00000140553.17,UNC45A,chr15,+,90942436,90942605,90940305,90940473,90942911,90943082,40751,35,0,,,150,75,,,1,,,ENSG00000140553
40752,ENSG00000140553.17,UNC45A,chr15,+,90946613,90946914,90944891,90945063,90947795,90947890,40752,38,1,,,150,75,,,0.95,,,ENSG00000140553
41143,ENSG00000086848.14,ALG9,chr11,-,111788440,111788569,111786280,111786520,111809642,111809773,41143,0,22,,,150,75,,,0,,,ENSG00000086848
41144,ENSG00000086848.14,ALG9,chr11,-,111798093,111798195,111786285,111786520,111809642,111809690,41144,0,22,,,150,75,,,0,,,ENSG00000086848
41145,ENSG00000086848.14,ALG9,chr11,-,111805093,111805315,111786283,111786520,111809642,111809709,41145,0,22,,,150,75,,,0,,,ENSG00000086848
41146,ENSG00000086848.14,ALG9,chr11,-,111853648,111853736,111853379,111853485,111857601,111857737,41146,38,0,,,150,75,,,1,,,ENSG00000086848
41147,ENSG00000086848.14,ALG9,chr11,-,111857601,111857737,111853648,111853736,111860546,111860635,41147,38,0,,,150,75,,,1,,,ENSG00000086848
41148,ENSG00000086848.14,ALG9,chr11,-,111865180,111865251,111860546,111860635,111868601,111868736,41148,15,0,,,146,75,,,1,,,ENSG00000086848
41149,ENSG00000086848.14,ALG9,chr11,-,111870227,111870370,111868601,111868736,111871351,111871581,41149,2,0,,,150,75,,,1,,,ENSG00000086848
41150,ENSG00000086848.14,ALG9,chr11,-,111870231,111870370,111868601,111868736,111871351,111871533,41150,6,0,,,150,75,,,1,,,ENSG00000086848
49238,ENSG00000132256.18,TRIM5,chr11,-,5665168,5665395,5664057,5664173,5665655,5665682,49238,0,0,,,150,75,,,,,,ENSG00000132256
49239,ENSG00000132256.18,TRIM5,chr11,-,5665980,5666081,5663616,5665682,5667688,5667711,49239,1,0,,,150,75,,,1,,,ENSG00000132256
49240,ENSG00000132256.18,TRIM5,chr11,-,5667688,5667711,5665980,5666081,5678203,5678434,49240,1,0,,,98,75,,,1,,,ENSG00000132256
49241,ENSG00000132256.18,TRIM5,chr11,-,5683985,5684139,5679961,5680238,5684867,5685043,49241,0,2,,,150,75,,,0,,,ENSG00000132256
