ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,gene
32829,ENSG00000134262.12,AP4B1,chr1,-,113902637,113902862,113901754,113901885,113904604,113904793,32829,23,1,,,150,75,,,0.92,,,ENSG00000134262
33752,ENSG00000087903.12,RFX2,chr19,-,6004200,6004298,6002720,6002870,6007011,6007166,33752,10,0,,,150,75,,,1,,,ENSG00000087903
33753,ENSG00000087903.12,RFX2,chr19,-,6012985,6013105,6010135,6010251,6016089,6016271,33753,8,0,,,150,75,,,1,,,ENSG00000087903
33754,ENSG00000087903.12,RFX2,chr19,-,6016089,6016271,6012985,6013105,6039979,6040241,33754,8,1,,,150,75,,,0.8,,,ENSG00000087903
33755,ENSG00000087903.12,RFX2,chr19,-,6026162,6026237,6016089,6016271,6039979,6040241,33755,1,2,,,150,75,,,0.2,,,ENSG00000087903
33756,ENSG00000087903.12,RFX2,chr19,-,6026162,6026237,6016089,6016271,6110392,6110482,33756,1,1,,,150,75,,,0.333,,,ENSG00000087903
33757,ENSG00000087903.12,RFX2,chr19,-,6042043,6042123,6039979,6040241,6044192,6044282,33757,7,0,,,150,75,,,1,,,ENSG00000087903
33758,ENSG00000087903.12,RFX2,chr19,-,6044192,6044282,6042043,6042123,6047406,6047504,33758,7,0,,,150,75,,,1,,,ENSG00000087903
33759,ENSG00000087903.12,RFX2,chr19,-,6047406,6047504,6044192,6044282,6110392,6110446,33759,5,0,,,150,75,,,1,,,ENSG00000087903
33760,ENSG00000087903.12,RFX2,chr19,-,6072004,6072147,6047406,6047504,6110392,6110476,33760,0,2,,,150,75,,,0,,,ENSG00000087903
37432,ENSG00000111801.15,BTN3A3,chr6,+,26443366,26443442,26440471,26440648,26443956,26445985,37432,1,0,,,150,75,,,1,,,ENSG00000111801
37433,ENSG00000111801.15,BTN3A3,chr6,+,26443381,26443442,26440471,26440648,26443956,26444298,37433,6,0,,,136,75,,,1,,,ENSG00000111801
37434,ENSG00000111801.15,BTN3A3,chr6,+,26443569,26443659,26443366,26443442,26443956,26444284,37434,19,1,,,150,75,,,0.905,,,ENSG00000111801
37435,ENSG00000111801.15,BTN3A3,chr6,+,26443640,26443659,26443381,26443442,26443956,26444304,37435,3,1,,,94,75,,,0.705,,,ENSG00000111801
37436,ENSG00000111801.15,BTN3A3,chr6,+,26448616,26448637,26448247,26448448,26448727,26448754,37436,17,1,,,96,75,,,0.93,,,ENSG00000111801
40898,ENSG00000118900.14,UBN1,chr16,+,4868832,4868903,4860663,4861102,4870211,4870341,40898,19,3,,,146,75,,,0.765,,,ENSG00000118900
40899,ENSG00000118900.14,UBN1,chr16,+,4871154,4871301,4870843,4870972,4872883,4872934,40899,44,1,,,150,75,,,0.957,,,ENSG00000118900
40900,ENSG00000118900.14,UBN1,chr16,+,4877384,4877474,4876870,4877111,4880082,4880445,40900,41,0,,,150,75,,,1,,,ENSG00000118900
40947,ENSG00000095794.19,CREM,chr10,+,35137781,35137879,35126809,35127193,35148367,35148491,40947,0,15,,,150,75,,,0,,,ENSG00000095794
40948,ENSG00000095794.19,CREM,chr10,+,35137781,35137879,35126809,35127193,35178888,35178986,40948,0,3,,,150,75,,,0,,,ENSG00000095794
40949,ENSG00000095794.19,CREM,chr10,+,35137781,35137879,35127456,35127567,35148367,35148491,40949,0,1,,,150,75,,,0,,,ENSG00000095794
40950,ENSG00000095794.19,CREM,chr10,+,35148367,35148491,35126840,35127193,35178888,35178986,40950,21,3,,,150,75,,,0.778,,,ENSG00000095794
40951,ENSG00000095794.19,CREM,chr10,+,35148367,35148491,35126840,35127193,35206894,35206952,40951,24,5,,,150,75,,,0.706,,,ENSG00000095794
40952,ENSG00000095794.19,CREM,chr10,+,35148367,35148491,35137781,35137879,35178888,35178986,40952,6,0,,,150,75,,,1,,,ENSG00000095794
40953,ENSG00000095794.19,CREM,chr10,+,35175852,35175999,35148367,35148491,35178888,35178986,40953,0,6,,,150,75,,,0,,,ENSG00000095794
40954,ENSG00000095794.19,CREM,chr10,+,35175852,35175999,35175595,35175705,35178888,35178986,40954,0,0,,,150,75,,,,,,ENSG00000095794
40955,ENSG00000095794.19,CREM,chr10,+,35178871,35178986,35148367,35148491,35179133,35179276,40955,16,1,,,150,75,,,0.889,,,ENSG00000095794
40956,ENSG00000095794.19,CREM,chr10,+,35178871,35178986,35175597,35175705,35179133,35179276,40956,16,0,,,150,75,,,1,,,ENSG00000095794
40957,ENSG00000095794.19,CREM,chr10,+,35178888,35178986,35148367,35148491,35179133,35179276,40957,22,1,,,150,75,,,0.917,,,ENSG00000095794
40958,ENSG00000095794.19,CREM,chr10,+,35178888,35178986,35175592,35175705,35179133,35179276,40958,16,0,,,150,75,,,1,,,ENSG00000095794
40959,ENSG00000095794.19,CREM,chr10,+,35179133,35179276,35148367,35148491,35206894,35207051,40959,10,9,,,150,75,,,0.357,,,ENSG00000095794
40960,ENSG00000095794.19,CREM,chr10,+,35179133,35179276,35175586,35175705,35188199,35188260,40960,2,0,,,150,75,,,1,,,ENSG00000095794
40961,ENSG00000095794.19,CREM,chr10,+,35188199,35188388,35179133,35179276,35201450,35201486,40961,2,0,,,150,75,,,1,,,ENSG00000095794
40962,ENSG00000095794.19,CREM,chr10,+,35188199,35188388,35179133,35179276,35206894,35207006,40962,4,9,,,150,75,,,0.182,,,ENSG00000095794
40963,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35179133,35179276,35206894,35207051,40963,2,9,,,111,75,,,0.131,,,ENSG00000095794
40964,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35188199,35188388,35206894,35207051,40964,2,2,,,111,75,,,0.403,,,ENSG00000095794
40965,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35195126,35195214,35206894,35207051,40965,2,7,,,111,75,,,0.162,,,ENSG00000095794
40966,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35195864,35196142,35206894,35207051,40966,2,3,,,111,75,,,0.311,,,ENSG00000095794
40967,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35195908,35196099,35206894,35207051,40967,4,7,,,111,75,,,0.279,,,ENSG00000095794
41434,ENSG00000140553.17,UNC45A,chr15,+,90930952,90931052,90930179,90930255,90933976,90934143,41434,0,0,,,150,75,,,,,,ENSG00000140553
41435,ENSG00000140553.17,UNC45A,chr15,+,90942436,90942605,90940305,90940473,90942911,90943082,41435,88,1,,,150,75,,,0.978,,,ENSG00000140553
41436,ENSG00000140553.17,UNC45A,chr15,+,90944891,90945063,90942911,90943082,90946613,90946914,41436,90,2,,,150,75,,,0.957,,,ENSG00000140553
41437,ENSG00000140553.17,UNC45A,chr15,+,90946613,90946914,90944891,90945063,90947795,90947890,41437,99,1,,,150,75,,,0.98,,,ENSG00000140553
41438,ENSG00000140553.17,UNC45A,chr15,+,90949653,90949720,90949315,90949443,90950153,90950267,41438,131,1,,,142,75,,,0.986,,,ENSG00000140553
41818,ENSG00000086848.14,ALG9,chr11,-,111788440,111788569,111786280,111786520,111809642,111809773,41818,1,44,,,150,75,,,0.011,,,ENSG00000086848
41819,ENSG00000086848.14,ALG9,chr11,-,111798093,111798195,111786285,111786520,111809642,111809690,41819,0,44,,,150,75,,,0,,,ENSG00000086848
41820,ENSG00000086848.14,ALG9,chr11,-,111805093,111805315,111786283,111786520,111809642,111809709,41820,3,44,,,150,75,,,0.033,,,ENSG00000086848
41821,ENSG00000086848.14,ALG9,chr11,-,111853648,111853736,111853379,111853485,111857601,111857737,41821,58,0,,,150,75,,,1,,,ENSG00000086848
41822,ENSG00000086848.14,ALG9,chr11,-,111857601,111857737,111853648,111853736,111860546,111860635,41822,48,0,,,150,75,,,1,,,ENSG00000086848
41823,ENSG00000086848.14,ALG9,chr11,-,111865180,111865251,111860546,111860635,111868601,111868736,41823,31,0,,,146,75,,,1,,,ENSG00000086848
41824,ENSG00000086848.14,ALG9,chr11,-,111870227,111870370,111868601,111868736,111871351,111871581,41824,5,0,,,150,75,,,1,,,ENSG00000086848
41825,ENSG00000086848.14,ALG9,chr11,-,111870231,111870370,111868601,111868736,111871351,111871533,41825,15,0,,,150,75,,,1,,,ENSG00000086848
50086,ENSG00000132256.18,TRIM5,chr11,-,5665168,5665395,5664057,5664173,5665655,5665682,50086,16,4,,,150,75,,,0.667,,,ENSG00000132256
50087,ENSG00000132256.18,TRIM5,chr11,-,5665980,5666081,5663616,5665682,5667688,5667711,50087,30,4,,,150,75,,,0.789,,,ENSG00000132256
50088,ENSG00000132256.18,TRIM5,chr11,-,5667688,5667711,5665980,5666081,5678203,5678434,50088,20,2,,,98,75,,,0.884,,,ENSG00000132256
50089,ENSG00000132256.18,TRIM5,chr11,-,5683985,5684139,5679961,5680238,5684867,5685043,50089,0,12,,,150,75,,,0,,,ENSG00000132256
