ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,gene
34551,ENSG00000087903.12,RFX2,chr19,-,6004200,6004298,6002720,6002870,6007011,6007166,34551,21,0,,,150,75,,,1,,,ENSG00000087903
34552,ENSG00000087903.12,RFX2,chr19,-,6012985,6013105,6010135,6010251,6016089,6016271,34552,22,0,,,150,75,,,1,,,ENSG00000087903
34553,ENSG00000087903.12,RFX2,chr19,-,6026162,6026237,6016089,6016271,6039979,6040241,34553,4,6,,,150,75,,,0.25,,,ENSG00000087903
34554,ENSG00000087903.12,RFX2,chr19,-,6026162,6026237,6016089,6016271,6110392,6110482,34554,3,0,,,150,75,,,1,,,ENSG00000087903
34555,ENSG00000087903.12,RFX2,chr19,-,6042043,6042123,6039979,6040241,6044192,6044282,34555,23,0,,,150,75,,,1,,,ENSG00000087903
34556,ENSG00000087903.12,RFX2,chr19,-,6044192,6044282,6042043,6042123,6047406,6047504,34556,15,0,,,150,75,,,1,,,ENSG00000087903
34557,ENSG00000087903.12,RFX2,chr19,-,6047406,6047504,6044192,6044282,6110392,6110446,34557,11,1,,,150,75,,,0.846,,,ENSG00000087903
34558,ENSG00000087903.12,RFX2,chr19,-,6072004,6072147,6047406,6047504,6110392,6110476,34558,1,8,,,150,75,,,0.059,,,ENSG00000087903
38268,ENSG00000111801.15,BTN3A3,chr6,+,26443366,26443442,26440471,26440648,26443956,26445985,38268,4,0,,,150,75,,,1,,,ENSG00000111801
38269,ENSG00000111801.15,BTN3A3,chr6,+,26443381,26443442,26440471,26440648,26443956,26444298,38269,6,0,,,136,75,,,1,,,ENSG00000111801
38270,ENSG00000111801.15,BTN3A3,chr6,+,26443569,26443659,26443366,26443442,26443956,26444284,38270,12,2,,,150,75,,,0.75,,,ENSG00000111801
38271,ENSG00000111801.15,BTN3A3,chr6,+,26443640,26443659,26443381,26443442,26443956,26444304,38271,0,2,,,94,75,,,0,,,ENSG00000111801
38272,ENSG00000111801.15,BTN3A3,chr6,+,26448616,26448637,26448247,26448448,26448727,26448754,38272,14,1,,,96,75,,,0.916,,,ENSG00000111801
41860,ENSG00000118900.14,UBN1,chr16,+,4868832,4868903,4860663,4861102,4870211,4870341,41860,28,0,,,146,75,,,1,,,ENSG00000118900
41861,ENSG00000118900.14,UBN1,chr16,+,4871154,4871301,4870843,4870972,4872883,4872934,41861,53,2,,,150,75,,,0.93,,,ENSG00000118900
41862,ENSG00000118900.14,UBN1,chr16,+,4876870,4877111,4874210,4875434,4877384,4877474,41862,42,1,,,150,75,,,0.955,,,ENSG00000118900
41863,ENSG00000118900.14,UBN1,chr16,+,4876870,4877111,4874210,4875434,4880082,4880294,41863,20,2,,,150,75,,,0.833,,,ENSG00000118900
41864,ENSG00000118900.14,UBN1,chr16,+,4877022,4877111,4875271,4875434,4877384,4877474,41864,25,1,,,150,75,,,0.926,,,ENSG00000118900
41865,ENSG00000118900.14,UBN1,chr16,+,4877384,4877474,4874210,4875434,4880082,4880445,41865,23,2,,,150,75,,,0.852,,,ENSG00000118900
41866,ENSG00000118900.14,UBN1,chr16,+,4877384,4877474,4876870,4877111,4880082,4880445,41866,47,3,,,150,75,,,0.887,,,ENSG00000118900
41918,ENSG00000095794.19,CREM,chr10,+,35137781,35137879,35126809,35127193,35148367,35148491,41918,3,16,,,150,75,,,0.086,,,ENSG00000095794
41919,ENSG00000095794.19,CREM,chr10,+,35137781,35137879,35126809,35127193,35178888,35178986,41919,1,4,,,150,75,,,0.111,,,ENSG00000095794
41920,ENSG00000095794.19,CREM,chr10,+,35137781,35137879,35127456,35127567,35148367,35148491,41920,2,0,,,150,75,,,1,,,ENSG00000095794
41921,ENSG00000095794.19,CREM,chr10,+,35148367,35148491,35126840,35127193,35178888,35178986,41921,31,4,,,150,75,,,0.795,,,ENSG00000095794
41922,ENSG00000095794.19,CREM,chr10,+,35148367,35148491,35126840,35127193,35206894,35206952,41922,16,4,,,150,75,,,0.667,,,ENSG00000095794
41923,ENSG00000095794.19,CREM,chr10,+,35148367,35148491,35137781,35137879,35178888,35178986,41923,17,0,,,150,75,,,1,,,ENSG00000095794
41924,ENSG00000095794.19,CREM,chr10,+,35175852,35175999,35148367,35148491,35178888,35178986,41924,0,15,,,150,75,,,0,,,ENSG00000095794
41925,ENSG00000095794.19,CREM,chr10,+,35175852,35175999,35175595,35175705,35178888,35178986,41925,0,0,,,150,75,,,,,,ENSG00000095794
41926,ENSG00000095794.19,CREM,chr10,+,35178871,35178986,35175597,35175705,35179133,35179276,41926,19,0,,,150,75,,,1,,,ENSG00000095794
41927,ENSG00000095794.19,CREM,chr10,+,35178888,35178986,35175592,35175705,35179133,35179276,41927,19,0,,,150,75,,,1,,,ENSG00000095794
41928,ENSG00000095794.19,CREM,chr10,+,35179133,35179276,35175586,35175705,35188199,35188260,41928,1,0,,,150,75,,,1,,,ENSG00000095794
41929,ENSG00000095794.19,CREM,chr10,+,35188199,35188388,35179133,35179276,35201450,35201486,41929,1,2,,,150,75,,,0.2,,,ENSG00000095794
41930,ENSG00000095794.19,CREM,chr10,+,35188199,35188388,35179133,35179276,35206894,35207006,41930,5,5,,,150,75,,,0.333,,,ENSG00000095794
41931,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35179133,35179276,35206894,35207051,41931,4,5,,,111,75,,,0.351,,,ENSG00000095794
41932,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35188199,35188388,35206894,35207051,41932,2,4,,,111,75,,,0.253,,,ENSG00000095794
41933,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35195126,35195214,35206894,35207051,41933,3,3,,,111,75,,,0.403,,,ENSG00000095794
41934,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35195864,35196142,35206894,35207051,41934,2,1,,,111,75,,,0.575,,,ENSG00000095794
41935,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35195908,35196099,35206894,35207051,41935,2,2,,,111,75,,,0.403,,,ENSG00000095794
42410,ENSG00000140553.17,UNC45A,chr15,+,90930952,90931052,90930179,90930255,90933976,90934143,42410,0,0,,,150,75,,,,,,ENSG00000140553
42411,ENSG00000140553.17,UNC45A,chr15,+,90942436,90942605,90940305,90940473,90942911,90943082,42411,184,3,,,150,75,,,0.968,,,ENSG00000140553
42780,ENSG00000086848.14,ALG9,chr11,-,111788440,111788569,111786280,111786520,111809642,111809773,42780,6,33,,,150,75,,,0.083,,,ENSG00000086848
42781,ENSG00000086848.14,ALG9,chr11,-,111798093,111798195,111786285,111786520,111809642,111809690,42781,0,33,,,150,75,,,0,,,ENSG00000086848
42782,ENSG00000086848.14,ALG9,chr11,-,111805093,111805315,111786283,111786520,111809642,111809709,42782,2,33,,,150,75,,,0.029,,,ENSG00000086848
42783,ENSG00000086848.14,ALG9,chr11,-,111853648,111853736,111853379,111853485,111857601,111857737,42783,47,0,,,150,75,,,1,,,ENSG00000086848
42784,ENSG00000086848.14,ALG9,chr11,-,111857601,111857737,111853648,111853736,111860546,111860635,42784,42,0,,,150,75,,,1,,,ENSG00000086848
42785,ENSG00000086848.14,ALG9,chr11,-,111865180,111865251,111860546,111860635,111868601,111868736,42785,49,0,,,146,75,,,1,,,ENSG00000086848
42786,ENSG00000086848.14,ALG9,chr11,-,111870227,111870370,111868601,111868736,111871351,111871581,42786,9,0,,,150,75,,,1,,,ENSG00000086848
42787,ENSG00000086848.14,ALG9,chr11,-,111870231,111870370,111868601,111868736,111871351,111871533,42787,30,0,,,150,75,,,1,,,ENSG00000086848
51134,ENSG00000132256.18,TRIM5,chr11,-,5665168,5665395,5664057,5664173,5665655,5665682,51134,38,2,,,150,75,,,0.905,,,ENSG00000132256
51135,ENSG00000132256.18,TRIM5,chr11,-,5665980,5666081,5663616,5665682,5667688,5667711,51135,63,1,,,150,75,,,0.969,,,ENSG00000132256
51136,ENSG00000132256.18,TRIM5,chr11,-,5667688,5667711,5665980,5666081,5678203,5678434,51136,30,1,,,98,75,,,0.958,,,ENSG00000132256
51137,ENSG00000132256.18,TRIM5,chr11,-,5683985,5684139,5679961,5680238,5684867,5685043,51137,3,11,,,150,75,,,0.12,,,ENSG00000132256
