ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,gene
32352,ENSG00000142599.17,RERE,chr1,-,8508626,8508675,8497404,8497529,8525758,8525939,32352,55,0,,,124,75,,,1,,,ENSG00000142599
32353,ENSG00000142599.17,RERE,chr1,-,8519709,8519792,8508626,8508675,8525758,8526027,32353,0,20,,,150,75,,,0,,,ENSG00000142599
32354,ENSG00000142599.17,RERE,chr1,-,8614560,8614686,8557417,8557523,8624309,8624380,32354,25,5,,,150,75,,,0.714,,,ENSG00000142599
32355,ENSG00000142599.17,RERE,chr1,-,8792403,8792588,8655972,8656441,8817159,8817465,32355,0,5,,,150,75,,,0,,,ENSG00000142599
33914,ENSG00000135829.16,DHX9,chr1,+,182855576,182855713,182854040,182854178,182856531,182856572,33914,42,57,,,150,75,,,0.269,,,ENSG00000135829
33992,ENSG00000116406.18,EDEM3,chr1,-,184701496,184701544,184690492,184694472,184702810,184702996,33992,0,25,,,123,75,,,0,,,ENSG00000116406
33993,ENSG00000116406.18,EDEM3,chr1,-,184749546,184749592,184737610,184737711,184754488,184754907,33993,14,2,,,121,75,,,0.813,,,ENSG00000116406
34644,ENSG00000026950.16,BTN3A1,chr6,+,26404134,26404227,26402257,26402412,26405371,26405648,34644,0,10,,,150,75,,,0,,,ENSG00000026950
34821,ENSG00000134262.12,AP4B1,chr1,-,113896257,113896465,113895756,113896038,113898717,113898801,34821,39,2,,,150,75,,,0.907,,,ENSG00000134262
34822,ENSG00000134262.12,AP4B1,chr1,-,113897839,113897943,113895055,113896465,113898717,113898763,34822,64,2,,,150,75,,,0.941,,,ENSG00000134262
34823,ENSG00000134262.12,AP4B1,chr1,-,113901235,113901383,113899903,113900400,113901754,113901885,34823,64,0,,,150,75,,,1,,,ENSG00000134262
34824,ENSG00000134262.12,AP4B1,chr1,-,113901754,113901885,113899941,113900400,113904604,113904793,34824,1,0,,,150,75,,,1,,,ENSG00000134262
34825,ENSG00000134262.12,AP4B1,chr1,-,113902637,113902734,113901754,113901885,113904604,113904844,34825,10,1,,,150,75,,,0.833,,,ENSG00000134262
34826,ENSG00000134262.12,AP4B1,chr1,-,113902637,113902862,113901754,113901885,113904604,113904793,34826,27,1,,,150,75,,,0.931,,,ENSG00000134262
35804,ENSG00000087903.12,RFX2,chr19,-,6004200,6004298,6002720,6002870,6007011,6007166,35804,37,0,,,150,75,,,1,,,ENSG00000087903
35805,ENSG00000087903.12,RFX2,chr19,-,6012985,6013105,6010135,6010251,6016089,6016271,35805,30,0,,,150,75,,,1,,,ENSG00000087903
35806,ENSG00000087903.12,RFX2,chr19,-,6026162,6026237,6016089,6016271,6039979,6040241,35806,14,9,,,150,75,,,0.438,,,ENSG00000087903
35807,ENSG00000087903.12,RFX2,chr19,-,6026162,6026237,6016089,6016271,6110392,6110482,35807,7,1,,,150,75,,,0.778,,,ENSG00000087903
35808,ENSG00000087903.12,RFX2,chr19,-,6042043,6042123,6039979,6040241,6044192,6044282,35808,28,0,,,150,75,,,1,,,ENSG00000087903
35809,ENSG00000087903.12,RFX2,chr19,-,6044192,6044282,6042043,6042123,6047406,6047504,35809,29,0,,,150,75,,,1,,,ENSG00000087903
35810,ENSG00000087903.12,RFX2,chr19,-,6047406,6047504,6044192,6044282,6110392,6110446,35810,37,0,,,150,75,,,1,,,ENSG00000087903
35811,ENSG00000087903.12,RFX2,chr19,-,6072004,6072147,6047406,6047504,6110392,6110476,35811,0,22,,,150,75,,,0,,,ENSG00000087903
39662,ENSG00000111801.15,BTN3A3,chr6,+,26443366,26443442,26440471,26440648,26443956,26445985,39662,0,0,,,150,75,,,,,,ENSG00000111801
39663,ENSG00000111801.15,BTN3A3,chr6,+,26443381,26443442,26440471,26440648,26443956,26444298,39663,7,0,,,136,75,,,1,,,ENSG00000111801
39664,ENSG00000111801.15,BTN3A3,chr6,+,26443569,26443659,26443366,26443442,26443956,26444284,39664,7,0,,,150,75,,,1,,,ENSG00000111801
39665,ENSG00000111801.15,BTN3A3,chr6,+,26443640,26443659,26443381,26443442,26443956,26444304,39665,1,0,,,94,75,,,1,,,ENSG00000111801
39666,ENSG00000111801.15,BTN3A3,chr6,+,26448247,26448448,26445537,26445985,26448616,26448637,39666,19,1,,,150,75,,,0.905,,,ENSG00000111801
39667,ENSG00000111801.15,BTN3A3,chr6,+,26448616,26448637,26448247,26448448,26448727,26448754,39667,8,0,,,96,75,,,1,,,ENSG00000111801
43289,ENSG00000118900.14,UBN1,chr16,+,4868832,4868903,4860663,4860953,4870211,4870341,43289,16,3,,,146,75,,,0.733,,,ENSG00000118900
43290,ENSG00000118900.14,UBN1,chr16,+,4868832,4868903,4860663,4861102,4870211,4870341,43290,36,5,,,146,75,,,0.787,,,ENSG00000118900
43291,ENSG00000118900.14,UBN1,chr16,+,4871154,4871301,4870843,4870972,4872883,4872934,43291,78,5,,,150,75,,,0.886,,,ENSG00000118900
43292,ENSG00000118900.14,UBN1,chr16,+,4877384,4877474,4876870,4877111,4880082,4880445,43292,78,1,,,150,75,,,0.975,,,ENSG00000118900
43339,ENSG00000095794.19,CREM,chr10,+,35137781,35137879,35126809,35127193,35148367,35148491,43339,0,12,,,150,75,,,0,,,ENSG00000095794
43340,ENSG00000095794.19,CREM,chr10,+,35137781,35137879,35126809,35127193,35178888,35178986,43340,0,2,,,150,75,,,0,,,ENSG00000095794
43341,ENSG00000095794.19,CREM,chr10,+,35137781,35137879,35127456,35127567,35148367,35148491,43341,0,0,,,150,75,,,,,,ENSG00000095794
43342,ENSG00000095794.19,CREM,chr10,+,35148367,35148491,35126840,35127193,35178888,35178986,43342,34,2,,,150,75,,,0.895,,,ENSG00000095794
43343,ENSG00000095794.19,CREM,chr10,+,35148367,35148491,35126840,35127193,35206894,35206952,43343,15,1,,,150,75,,,0.882,,,ENSG00000095794
43344,ENSG00000095794.19,CREM,chr10,+,35148367,35148491,35137781,35137879,35178888,35178986,43344,22,0,,,150,75,,,1,,,ENSG00000095794
43345,ENSG00000095794.19,CREM,chr10,+,35175852,35175999,35148367,35148491,35178888,35178986,43345,0,22,,,150,75,,,0,,,ENSG00000095794
43346,ENSG00000095794.19,CREM,chr10,+,35175852,35175999,35175595,35175705,35178888,35178986,43346,0,0,,,150,75,,,,,,ENSG00000095794
43347,ENSG00000095794.19,CREM,chr10,+,35178871,35178986,35175597,35175705,35179133,35179276,43347,22,0,,,150,75,,,1,,,ENSG00000095794
43348,ENSG00000095794.19,CREM,chr10,+,35178888,35178986,35175592,35175705,35179133,35179276,43348,22,0,,,150,75,,,1,,,ENSG00000095794
43349,ENSG00000095794.19,CREM,chr10,+,35179133,35179276,35175586,35175705,35188199,35188260,43349,4,0,,,150,75,,,1,,,ENSG00000095794
43350,ENSG00000095794.19,CREM,chr10,+,35188199,35188388,35148367,35148491,35206894,35207006,43350,8,3,,,150,75,,,0.571,,,ENSG00000095794
43351,ENSG00000095794.19,CREM,chr10,+,35188199,35188388,35179133,35179276,35201450,35201486,43351,6,0,,,150,75,,,1,,,ENSG00000095794
43352,ENSG00000095794.19,CREM,chr10,+,35188199,35188388,35179133,35179276,35206894,35207006,43352,11,8,,,150,75,,,0.407,,,ENSG00000095794
43353,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35179133,35179276,35206894,35207051,43353,1,8,,,111,75,,,0.078,,,ENSG00000095794
43354,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35188199,35188388,35206894,35207051,43354,3,7,,,111,75,,,0.225,,,ENSG00000095794
43355,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35195126,35195214,35206894,35207051,43355,1,4,,,111,75,,,0.145,,,ENSG00000095794
43356,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35195864,35196142,35206894,35207051,43356,2,0,,,111,75,,,1,,,ENSG00000095794
43357,ENSG00000095794.19,CREM,chr10,+,35201450,35201486,35195908,35196099,35206894,35207051,43357,1,2,,,111,75,,,0.253,,,ENSG00000095794
43866,ENSG00000140553.17,UNC45A,chr15,+,90930952,90931052,90930179,90930255,90933976,90934143,43866,1,0,,,150,75,,,1,,,ENSG00000140553
43867,ENSG00000140553.17,UNC45A,chr15,+,90942436,90942605,90940305,90940473,90942911,90943082,43867,207,4,,,150,75,,,0.963,,,ENSG00000140553
43868,ENSG00000140553.17,UNC45A,chr15,+,90944891,90945063,90942911,90943082,90946613,90946914,43868,223,2,,,150,75,,,0.982,,,ENSG00000140553
43869,ENSG00000140553.17,UNC45A,chr15,+,90946613,90946914,90944891,90945063,90947795,90947890,43869,218,5,,,150,75,,,0.956,,,ENSG00000140553
44278,ENSG00000086848.14,ALG9,chr11,-,111788440,111788569,111786280,111786520,111809642,111809773,44278,13,89,,,150,75,,,0.068,,,ENSG00000086848
44279,ENSG00000086848.14,ALG9,chr11,-,111798093,111798195,111786285,111786520,111809642,111809690,44279,0,89,,,150,75,,,0,,,ENSG00000086848
44280,ENSG00000086848.14,ALG9,chr11,-,111805093,111805315,111786283,111786520,111809642,111809709,44280,12,89,,,150,75,,,0.063,,,ENSG00000086848
44281,ENSG00000086848.14,ALG9,chr11,-,111853648,111853736,111853379,111853485,111857601,111857737,44281,119,0,,,150,75,,,1,,,ENSG00000086848
44282,ENSG00000086848.14,ALG9,chr11,-,111857601,111857737,111853648,111853736,111860546,111860635,44282,98,0,,,150,75,,,1,,,ENSG00000086848
44283,ENSG00000086848.14,ALG9,chr11,-,111865180,111865251,111860546,111860635,111868601,111868736,44283,90,0,,,146,75,,,1,,,ENSG00000086848
44284,ENSG00000086848.14,ALG9,chr11,-,111870227,111870370,111868601,111868736,111871351,111871581,44284,26,0,,,150,75,,,1,,,ENSG00000086848
44285,ENSG00000086848.14,ALG9,chr11,-,111870231,111870370,111868601,111868736,111871351,111871533,44285,66,0,,,150,75,,,1,,,ENSG00000086848
53047,ENSG00000132256.18,TRIM5,chr11,-,5665168,5665395,5664057,5664173,5665655,5665682,53047,16,1,,,150,75,,,0.889,,,ENSG00000132256
53048,ENSG00000132256.18,TRIM5,chr11,-,5665980,5666081,5663616,5665682,5667688,5667711,53048,21,3,,,150,75,,,0.778,,,ENSG00000132256
53049,ENSG00000132256.18,TRIM5,chr11,-,5665980,5666081,5663616,5665682,5678203,5678434,53049,12,2,,,150,75,,,0.75,,,ENSG00000132256
53050,ENSG00000132256.18,TRIM5,chr11,-,5667688,5667711,5665655,5665682,5678203,5678434,53050,5,2,,,98,75,,,0.657,,,ENSG00000132256
53051,ENSG00000132256.18,TRIM5,chr11,-,5667688,5667711,5665980,5666081,5678203,5678434,53051,14,2,,,98,75,,,0.843,,,ENSG00000132256
53052,ENSG00000132256.18,TRIM5,chr11,-,5683985,5684139,5679961,5680238,5684867,5685043,53052,0,10,,,150,75,,,0,,,ENSG00000132256
